Name,TimeDate,power,baro,windspeed1,windspeed2,winddirection,temp,power_max,power_min,power_dev,baro_max,baro_min,baro_dev,windspeed1_max,windspeed1_min,windspeed1_dev,windspeed2_max,windspeed2_min,windspeed2_dev,winddirection_max,winddirection_min,winddirection_dev,temp_max,temp_min,temp_std,grid,fault,grid_max,grid_min,grid_std,fault_max,fault_min,fault_std,windcha,tlqd,K_temp,md,v3,cp
1,2016/11/9 13:00,-21.27,997.63,2.81,2.76,226.59,-0.51,43.45,-41.42,19.46,997.94,997.29,0.0,4.82,1.09,0.83,4.88,1.06,0.81,275.73,175.56,14.34,-0.3,-1.24,0.28,0.6,0,1,0,0.5,0,0,0,0.05,0.29537366548,272.64,1.2747422379,22.188041,-0.00138011003641
1,2016/11/9 11:10,-38.7,999.04,3.01,2.97,209.9,-2.11,-19.73,-51.16,4.25,999.24,998.83,0.0,4.97,1.85,0.63,5.07,1.81,0.62,245.27,184.96,10.77,-2.11,-2.46,0.1,0.2,0,1,0,0.4,0,0,0,0.04,0.209302325581,271.04,1.28407957263,27.270901,-0.00202818282714
1,2016/11/9 12:10,-38.05,998.46,3.14,3.1,243.0,-1.4,-11.24,-49.9,5.71,998.53,998.23,0.0,5.06,2.24,0.53,4.83,2.2,0.5,311.91,210.15,18.29,-1.09,-1.65,0.15,0.6,0,1,0,0.5,0,0,0,0.04,0.168789808917,271.75,1.27998112962,30.959144,-0.00176217773637
1,2016/11/9 11:50,-30.16,998.61,3.19,3.12,218.4,-1.65,30.88,-48.64,17.55,998.89,998.43,0.0,5.17,1.95,0.63,5.26,1.86,0.63,301.46,181.89,19.06,-1.31,-1.9,0.1,0.3,0,1,0,0.5,0,0,0,0.07,0.197492163009,271.5,1.28135221981,32.461759,-0.00133069437954
1,2016/11/9 13:20,-27.64,997.26,3.3,3.27,227.41,-0.52,170.75,-48.33,33.38,997.52,997.08,0.0,4.98,1.45,0.68,5.08,1.66,0.67,254.69,162.23,10.24,-0.44,-0.94,0.1,0.8,0,1,0,0.4,0,0,0,0.03,0.206060606061,272.63,1.27431620268,35.937,-0.00110766025863
1,2016/11/9 12:00,-32.8,998.49,3.31,3.25,234.05,-1.56,41.25,-47.07,9.41,998.71,998.28,0.0,4.97,1.75,0.77,5.08,1.66,0.79,267.06,199.88,15.76,-1.22,-1.67,0.14,0.1,0,1,0,0.3,0,0,0,0.06,0.232628398792,271.59,1.28077367766,36.264691,-0.00129600008223
1,2016/11/9 10:30,-35.87,999.43,3.34,3.29,233.77,-2.71,28.99,-53.04,8.04,999.63,999.22,2.61,4.52,2.14,0.54,4.48,2.1,0.52,256.7,202.39,10.82,-2.71,-2.99,0.09,0.3,0,1,0,0.4,0,0,0,0.05,0.161676646707,270.44,1.28743082457,37.259704,-0.00137232076007
1,2016/11/9 10:20,-38.01,999.48,3.38,3.29,233.53,-2.89,-0.87,-53.99,9.88,999.67,999.22,1.91,4.52,2.44,0.46,4.48,2.4,0.44,265.23,203.68,10.46,-2.88,-3.37,0.1,0.8,0,1,0,0.4,0,0,0,0.09,0.136094674556,270.26,1.28835273723,38.614472,-0.00140216959136
1,2016/11/9 11:00,-30.68,999.13,3.47,3.4,233.18,-2.45,57.91,-52.73,21.97,999.24,998.97,1.08,4.87,1.9,0.58,4.83,1.76,0.58,257.48,196.42,10.3,-2.19,-2.72,0.11,0.5,0,1,0,0.5,0,0,0,0.07,0.167146974063,270.7,1.28580820387,41.781923,-0.0010480410623
1,2016/11/9 12:30,-26.79,998.25,3.49,3.46,244.89,-1.23,198.41,-48.02,28.97,998.51,998.07,0.0,4.87,2.19,0.51,5.03,2.3,0.5,277.11,197.8,12.56,-1.1,-1.49,0.08,1.0,0,1,1,0.0,0,0,0,0.03,0.146131805158,271.92,1.27891186374,42.508549,-0.000904364230533
1,2016/11/9 13:40,-27.27,996.95,3.56,3.5,211.37,-0.69,34.02,-46.44,18.17,997.16,996.73,0.0,5.71,2.14,0.54,5.47,2.15,0.54,239.83,183.06,8.49,-0.68,-1.02,0.07,1.0,0,1,1,0.0,0,0,0,0.06,0.151685393258,272.46,1.27471493509,45.118016,-0.000870181067119
1,2016/11/9 12:20,-31.19,998.42,3.59,3.54,224.92,-1.31,174.83,-46.76,26.47,998.69,998.25,0.0,5.56,2.19,0.71,5.57,2.2,0.68,276.76,190.16,17.26,-1.18,-1.49,0.11,0.2,0,1,0,0.4,0,0,0,0.05,0.197771587744,271.84,1.27950609593,46.268279,-0.00096689035895
1,2016/11/9 10:40,-27.79,999.38,3.59,3.55,227.16,-2.72,122.66,-53.04,32.48,999.62,999.16,0.0,5.02,2.64,0.6,4.93,2.56,0.56,259.33,197.0,11.17,-2.71,-3.02,0.09,0.6,0,1,0,0.5,0,0,0,0.04,0.16713091922,270.43,1.28741402074,46.268279,-0.000856198626117
1,2016/11/9 13:30,-26.85,997.07,3.61,3.57,218.15,-0.85,45.34,-50.53,16.98,997.18,996.9,1.39,6.36,2.01,0.76,6.46,1.96,0.77,251.97,181.98,13.89,-0.52,-0.95,0.15,0.4,0,1,0,0.5,0,0,0,0.04,0.210526315789,272.3,1.27561746521,47.045881,-0.000821088156149
1,2016/11/9 10:50,-20.64,999.25,3.62,3.55,242.75,-2.54,46.59,-51.79,31.49,999.44,999.01,0.0,5.46,2.3,0.7,5.29,2.2,0.71,261.83,208.39,7.36,-2.45,-2.89,0.13,1.0,0,1,1,0.0,0,0,0,0.07,0.193370165746,270.61,1.28639032316,47.437928,-0.000620724342362
1,2016/11/9 15:10,34.98,996.14,3.64,4.22,180.87,-0.86,138.37,-30.41,37.75,996.34,995.89,1.03,5.31,2.39,0.65,5.08,2.8,0.4,216.36,161.88,10.25,-0.69,-0.87,0.07,1.0,0,1,1,0.0,0,0,0,0.58,0.178571428571,272.29,1.27447445888,48.228544,0.00104441254064
1,2016/11/9 13:50,-13.31,996.93,3.65,3.59,216.32,-0.86,87.45,-48.02,37.53,997.16,996.7,0.0,5.31,2.14,0.82,5.23,2.15,0.79,246.89,184.47,11.58,-0.44,-0.94,0.14,1.0,0,1,1,0.0,0,0,0,0.06,0.224657534247,272.29,1.27548519515,48.627125,-0.000393832543451
1,2016/11/9 14:50,-9.86,996.45,3.66,3.63,204.91,-0.52,60.42,-45.19,26.77,996.55,996.27,0.65,4.67,2.69,0.47,4.58,2.8,0.42,223.03,182.22,8.18,-0.52,-0.8,0.06,1.0,0,1,1,0.0,0,0,0,0.03,0.128415300546,272.63,1.27328117057,49.027896,-0.000289865749469
1,2016/11/9 12:40,-6.39,998.07,3.68,3.62,249.92,-1.02,51.62,-44.56,23.52,998.33,997.87,0.0,4.97,1.68,0.76,4.83,1.71,0.75,295.27,209.73,9.45,-0.93,-1.4,0.11,1.0,0,1,1,0.0,0,0,0,0.06,0.20652173913,272.13,1.2776945105,49.836032,-0.000184169595134
1,2016/11/9 11:30,-36.92,998.7,3.73,3.67,233.21,-1.89,3.22,-49.59,5.86,998.89,998.61,0.0,5.51,2.19,0.67,5.47,2.2,0.65,273.34,204.62,17.37,-1.81,-2.11,0.08,0.3,0,1,0,0.5,0,0,0,0.06,0.179624664879,271.26,1.2826014934,51.895117,-0.00101796070963
1,2016/11/9 15:00,-7.88,996.29,3.87,3.98,198.63,-0.69,129.57,-45.5,32.35,996.52,996.06,0.0,5.16,2.2,0.57,4.98,2.75,0.44,223.24,165.16,12.02,-0.52,-0.72,0.05,1.0,0,1,1,0.0,0,0,0,0.11,0.147286821705,272.46,1.27387104938,57.960603,-0.000195864358657
1,2016/11/9 16:10,86.16,995.3,3.92,4.41,180.07,-1.51,154.4,33.08,25.8,995.45,994.99,2.42,5.61,2.44,0.64,5.42,3.59,0.32,196.53,164.6,6.5,-1.33,-1.6,0.07,1.0,0,1,1,0.0,0,0,0,0.49,0.163265306122,271.64,1.27644683575,60.236288,0.00205651706806
1,2016/11/9 14:30,1.7,996.73,3.98,3.91,222.38,-0.69,67.02,-44.87,31.42,997.0,996.47,0.0,5.31,1.95,0.62,5.12,1.89,0.62,257.87,196.77,12.82,-0.44,-0.86,0.12,1.0,0,1,1,0.0,0,0,0,0.07,0.155778894472,272.46,1.27443363985,63.044792,3.8830236774e-05
1,2016/11/9 12:50,-11.12,997.92,4.03,3.98,226.21,-1.19,51.31,-52.73,21.4,998.13,997.66,1.5,5.56,2.65,0.52,5.43,2.55,0.52,261.62,198.2,13.52,-1.02,-1.33,0.08,1.0,0,1,1,0.0,0,0,0,0.05,0.129032258065,271.96,1.2783010422,65.450827,-0.000243918121071
1,2016/11/9 16:30,105.64,994.66,4.16,4.9,164.44,-1.83,143.09,71.42,14.85,994.97,994.31,2.38,5.61,2.83,0.78,5.48,4.28,0.22,173.41,149.49,4.5,-1.68,-1.86,0.05,1.0,0,1,1,0.0,0,0,0,0.74,0.1875,271.32,1.27713054987,71.991296,0.00210863138905
1,2016/11/9 14:00,34.04,996.93,4.22,4.15,219.3,-0.68,113.54,-39.84,42.64,997.16,996.73,0.0,5.95,2.78,0.67,5.77,2.65,0.66,232.31,197.42,6.12,-0.6,-1.03,0.07,1.0,0,1,1,0.0,0,0,0,0.07,0.158767772512,272.47,1.27464258005,75.151448,0.000652155763042
1,2016/11/9 14:40,30.97,996.51,4.32,4.27,200.73,-0.78,99.08,-17.53,25.37,996.73,996.27,0.0,5.71,2.89,0.53,5.57,3.15,0.45,216.26,186.86,5.62,-0.69,-0.88,0.07,1.0,0,1,1,0.0,0,0,0,0.05,0.122685185185,272.37,1.27457336643,80.621568,0.000553111497029
1,2016/11/9 15:50,196.52,995.58,4.41,5.36,176.0,-1.25,277.93,124.54,41.85,995.66,995.36,0.0,5.8,3.23,0.54,6.37,4.14,0.51,197.28,157.55,8.16,-1.21,-1.36,0.03,1.0,0,1,1,0.0,0,0,0,0.95,0.122448979592,271.9,1.27558500348,85.766121,0.0032966219229
1,2016/11/9 15:20,77.82,996.12,4.48,4.69,182.35,-0.95,165.09,-13.13,41.23,996.32,995.88,1.03,5.66,2.64,0.66,5.62,3.34,0.44,197.4,158.62,6.68,-0.86,-0.97,0.04,1.0,0,1,1,0.0,0,0,0,0.21,0.147321428571,272.2,1.27487025342,89.915392,0.00124588729401
1,2016/11/9 14:20,55.4,996.88,4.63,4.55,225.05,-0.7,164.46,-14.38,28.15,997.11,996.7,0.0,5.91,3.43,0.41,5.77,3.39,0.41,240.75,206.91,5.8,-0.61,-1.05,0.1,1.0,0,1,1,0.0,0,0,0,0.08,0.0885529157667,272.45,1.27467221589,99.252847,0.000803629428919
1,2016/11/9 16:00,140.64,995.44,4.71,4.9,181.72,-1.33,234.24,27.11,44.35,995.64,995.18,0.0,6.65,2.93,0.8,5.97,3.94,0.47,191.82,164.29,5.27,-1.25,-1.36,0.04,1.0,0,1,1,0.0,0,0,0,0.19,0.169851380042,271.82,1.27578099645,104.487111,0.00193623277704
1,2016/11/9 14:10,37.94,996.2,4.73,4.67,220.2,-0.94,190.55,-39.84,54.14,996.96,592.38,16.34,6.25,3.08,0.7,6.17,2.95,0.69,252.35,187.89,11.57,-0.6,-0.94,0.09,1.0,0,1,1,0.0,0,0,0,0.06,0.14799154334,272.21,1.27492580247,105.823817,0.000516079435479
1,2016/11/9 17:40,238.4,994.0,4.9,5.71,165.7,-2.49,292.07,200.29,23.75,994.23,993.8,2.24,6.4,3.28,0.78,6.55,5.13,0.26,176.2,155.91,3.66,-2.31,-2.5,0.08,1.0,0,1,1,0.0,0,0,0,0.81,0.159183673469,270.66,1.27939531401,117.649,0.00290670404771
1,2016/11/10 6:40,304.32,982.51,5.2,6.2,175.13,1.58,572.12,205.32,57.87,982.82,982.21,0.0,7.29,3.48,0.92,7.51,4.82,0.46,208.79,154.29,8.01,1.67,1.38,0.06,1.0,0,1,1,0.0,0,0,0,1.0,0.176923076923,274.73,1.24587176035,140.608,0.00318812016701
1,2016/11/9 20:00,248.4,993.31,5.33,6.06,164.46,-2.64,280.76,208.46,15.01,993.53,993.06,0.0,6.4,3.82,0.65,6.52,5.13,0.21,171.21,156.05,1.97,-2.64,-2.93,0.08,1.0,0,1,1,0.0,0,0,0,0.73,0.121951219512,270.51,1.27921614524,151.419437,0.00235349669336
1,2016/11/9 16:40,147.91,994.29,5.38,5.26,157.66,-1.84,181.43,95.63,14.57,994.54,994.05,0.0,6.09,4.27,0.32,5.97,4.23,0.3,166.36,149.93,2.74,-1.74,-1.92,0.03,1.0,0,1,1,0.0,0,0,0,0.12,0.0594795539033,271.31,1.2767025299,155.720872,0.00136536432514
1,2016/11/9 17:00,141.29,994.06,5.53,5.41,155.95,-1.92,166.97,117.63,10.82,994.29,993.83,2.09,5.9,4.86,0.14,5.77,4.68,0.14,161.22,148.69,1.54,-1.74,-1.94,0.05,1.0,0,1,1,0.0,0,0,0,0.12,0.0253164556962,271.23,1.27678368164,169.112377,0.00120089840483
1,2016/11/9 16:50,140.59,994.11,5.58,5.45,156.71,-1.84,177.98,111.03,15.25,994.33,993.85,2.79,6.05,5.21,0.17,5.97,5.03,0.17,161.62,152.51,1.19,-1.74,-1.92,0.03,1.0,0,1,1,0.0,0,0,0,0.13,0.0304659498208,271.31,1.27647140371,173.741112,0.00116339797713
1,2016/11/9 17:10,169.57,994.06,5.6,5.47,156.15,-2.01,223.87,109.46,25.91,994.26,993.44,2.31,6.15,5.01,0.2,6.07,4.83,0.2,162.47,148.1,2.32,-1.92,-2.02,0.04,1.0,0,1,1,0.0,0,0,0,0.13,0.0357142857143,271.14,1.27720748681,175.616,0.00138742988097
1,2016/11/9 19:20,259.41,993.94,5.64,6.0,180.78,-2.74,318.79,204.06,34.21,994.16,993.7,1.85,7.08,3.48,0.78,6.86,5.32,0.32,193.16,171.14,5.59,-2.48,-2.77,0.1,1.0,0,1,1,0.0,0,0,0,0.36,0.13829787234,270.41,1.28050084468,179.406144,0.00207232130834
1,2016/11/9 17:20,186.44,994.08,5.66,5.54,158.13,-2.14,225.12,157.86,13.71,994.26,993.81,2.22,6.25,4.71,0.23,6.02,5.04,0.21,165.42,149.06,2.54,-1.92,-2.14,0.05,1.0,0,1,1,0.0,0,0,0,0.12,0.0406360424028,271.01,1.27784585587,181.321496,0.00147672249977
1,2016/11/11 0:00,202.35,975.4,5.78,5.69,233.26,2.26,308.42,71.74,45.79,975.61,975.15,0.0,7.29,4.42,0.54,7.21,4.38,0.53,248.32,211.13,6.27,2.26,2.13,0.03,1.0,0,1,1,0.0,0,0,0,0.09,0.0934256055363,275.41,1.23380207081,193.100552,0.00155869721262
1,2016/11/9 17:30,192.02,993.97,5.88,5.75,158.56,-2.31,238.64,156.92,13.57,994.05,993.77,2.66,6.35,4.96,0.25,6.22,4.93,0.23,165.58,153.7,1.53,-2.14,-2.43,0.09,1.0,0,1,1,0.0,0,0,0,0.13,0.0425170068027,270.84,1.27850644126,203.297472,0.00135581091805
1,2016/11/10 23:39,226.79,975.39,5.97,5.88,217.36,2.21,322.25,130.83,38.18,975.61,975.15,0.0,7.24,4.47,0.52,7.16,4.58,0.51,234.82,194.64,5.51,2.26,2.13,0.02,1.0,0,1,1,0.0,0,0,0,0.09,0.0871021775544,275.36,1.23401345369,212.776173,0.00158514345986
1,2016/11/10 23:50,237.88,975.33,6.09,6.02,226.84,2.22,341.42,136.49,50.92,975.43,975.12,0.0,8.13,4.71,0.6,8.0,4.53,0.59,248.03,208.91,6.27,2.22,2.11,0.04,1.0,0,1,1,0.0,0,0,0,0.07,0.0985221674877,275.37,1.2338927346,225.866529,0.00156644880241
1,2016/11/11 0:10,230.04,975.43,6.11,6.04,239.42,2.05,383.85,70.17,76.43,975.61,975.32,0.0,7.63,4.42,0.62,7.6,4.33,0.6,261.93,212.77,9.41,2.26,2.04,0.05,1.0,0,1,1,0.0,0,0,0,0.07,0.10147299509,275.2,1.23478153875,228.099131,0.00149891553464
1,2016/11/10 23:30,264.2,975.38,6.17,6.09,218.61,2.26,393.91,128.63,56.88,975.61,975.15,0.0,7.88,4.56,0.65,7.7,4.53,0.65,241.57,197.07,5.42,2.34,2.23,0.01,1.0,0,1,1,0.0,0,0,0,0.08,0.105348460292,275.41,1.23377677243,234.885113,0.00167312462627
1,2016/11/9 20:10,337.6,993.2,6.28,6.63,163.23,-2.74,387.31,277.3,26.56,993.5,992.88,2.59,7.14,4.67,0.43,7.11,5.97,0.19,168.53,156.0,1.84,-2.56,-2.82,0.06,1.0,0,1,1,0.0,0,0,0,0.35,0.0684713375796,270.41,1.27954749676,247.673152,0.00195503553388
1,2016/11/9 18:00,308.49,994.18,6.28,6.29,179.08,-2.57,382.59,232.35,33.95,994.41,993.9,0.0,7.93,4.22,0.75,7.11,5.47,0.29,189.62,170.43,3.14,-2.4,-2.59,0.03,1.0,0,1,1,0.0,0,0,0,0.01,0.119426751592,270.58,1.28000533127,247.673152,0.00178582106283
1,2016/11/10 7:00,364.09,982.34,6.29,6.94,179.74,1.91,511.46,178.29,66.08,982.62,982.13,0.0,9.52,3.78,1.05,9.11,4.88,0.6,197.82,160.33,7.06,1.99,1.58,0.09,1.0,0,1,1,0.0,0,0,0,0.65,0.16693163752,275.06,1.24416173049,248.858189,0.00215807998066
1,2016/11/9 18:20,362.87,994.3,6.35,6.64,178.56,-2.66,395.79,339.85,10.58,994.41,994.09,0.0,7.88,4.32,0.7,7.29,5.87,0.26,189.79,171.18,3.82,-2.39,-2.66,0.06,1.0,0,1,1,0.0,0,0,0,0.29,0.110236220472,270.49,1.28058577803,256.047875,0.00203099462784
1,2016/11/9 19:10,334.61,994.06,6.5,6.54,184.23,-2.74,396.74,204.38,54.48,994.36,993.86,1.57,7.59,4.07,0.54,7.11,5.47,0.34,191.64,171.25,4.13,-2.56,-2.76,0.05,1.0,0,1,1,0.0,0,0,0,0.04,0.0830769230769,270.41,1.28065544163,274.625,0.00174603967119
1,2016/11/10 23:20,315.16,975.4,6.57,6.47,221.22,2.26,414.02,233.61,30.54,975.63,975.17,0.0,7.83,5.16,0.55,7.78,4.96,0.55,236.39,205.55,5.15,2.34,2.23,0.04,1.0,0,1,1,0.0,0,0,0,0.1,0.0837138508371,275.41,1.23380207081,283.593393,0.00165301596643
1,2016/11/9 20:20,335.8,992.97,6.61,6.59,159.86,-2.9,375.36,297.41,19.98,993.27,992.81,0.0,7.24,5.41,0.27,7.16,5.92,0.24,170.17,148.67,3.26,-2.73,-2.99,0.07,1.0,0,1,1,0.0,0,0,0,0.02,0.0408472012103,270.25,1.28000855943,288.804781,0.001667059112
1,2016/11/9 21:30,392.18,992.19,6.63,6.47,152.4,-2.73,443.26,335.13,23.29,992.41,991.94,0.73,7.64,5.36,0.4,7.46,5.23,0.39,169.99,142.03,4.23,-2.73,-3.14,0.09,1.0,0,1,1,0.0,0,0,0,0.16,0.0603318250377,270.42,1.27819903677,291.434247,0.00193211926643
1,2016/11/9 18:50,347.52,994.3,6.68,6.65,183.99,-2.74,444.83,267.55,44.63,994.57,994.11,1.73,7.73,4.47,0.48,7.51,5.82,0.33,194.45,172.35,4.02,-2.74,-2.85,0.04,1.0,0,1,1,0.0,0,0,0,0.03,0.0718562874251,270.41,1.28096463555,298.077632,0.00167032444198
1,2016/11/9 19:00,463.3,994.26,6.7,7.24,188.65,-2.65,492.29,393.59,22.77,994.38,994.09,0.33,7.63,5.75,0.27,7.78,6.27,0.22,195.15,180.53,1.45,-2.56,-2.76,0.06,1.0,0,1,1,0.0,0,0,0,0.54,0.0402985074627,270.5,1.28048692142,300.763,0.0022077520931
1,2016/11/10 7:20,497.95,982.13,6.74,7.01,187.82,2.16,834.58,314.7,106.86,982.26,981.94,1.57,11.25,3.97,1.21,10.63,5.08,1.01,211.04,158.2,8.09,2.17,1.97,0.05,1.0,0,1,1,0.0,0,0,0,0.27,0.179525222552,275.31,1.24276621845,306.182024,0.00240161931497
1,2016/11/10 23:10,343.34,975.59,6.75,6.68,224.44,2.34,449.86,196.52,46.71,975.83,975.37,0.0,8.87,5.06,0.65,8.65,5.17,0.63,244.31,197.78,5.72,2.5,2.31,0.04,1.0,0,1,1,0.0,0,0,0,0.07,0.0962962962963,275.49,1.23368404981,307.546875,0.00166072106587
1,2016/11/9 18:10,349.66,994.25,6.77,6.62,180.22,-2.49,423.14,275.1,35.15,994.42,994.09,0.0,8.13,4.12,0.63,7.41,5.77,0.34,189.08,170.36,3.25,-2.4,-2.59,0.04,1.0,0,1,1,0.0,0,0,0,0.15,0.0930576070901,270.66,1.27971709352,310.288733,0.00161604532175
1,2016/11/9 21:40,479.49,992.05,6.91,6.74,150.56,-2.64,572.12,408.37,32.3,992.23,991.75,1.67,8.13,5.61,0.47,8.1,5.37,0.47,164.55,138.9,3.58,-2.56,-2.91,0.07,1.0,0,1,1,0.0,0,0,0,0.17,0.068017366136,270.51,1.27759347725,329.939371,0.00208756634325
1,2016/11/9 18:40,357.77,994.32,6.94,6.61,183.29,-2.74,398.31,318.47,19.58,994.39,994.11,0.0,8.03,5.4,0.42,7.21,5.87,0.26,190.11,172.75,2.83,-2.74,-2.92,0.05,1.0,0,1,1,0.0,0,0,0,0.33,0.0605187319885,270.41,1.28099040171,334.255384,0.0015334414349
1,2016/11/9 18:30,400.88,994.32,6.96,6.72,183.87,-2.74,435.71,352.11,17.49,994.41,994.09,0.57,8.18,5.65,0.48,7.56,5.93,0.31,192.86,168.11,2.87,-2.57,-2.82,0.07,1.0,0,1,1,0.0,0,0,0,0.24,0.0689655172414,270.41,1.28099040171,337.153536,0.00170344593956
